"","speciesKey","species","endem_class","perc_zt","n","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","synonym","class","label"
"829",5391419,"Perezia pungens","[0.5,0.99)",0.866396761133603,247,5391419,"Perezia pungens (Bonpl.) Less.","Perezia pungens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_pungens"
"830",5391426,"Perezia kingii","[0,0.05)",0,5,5391426,"Perezia kingii Baker","Perezia kingii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_kingii"
"831",5391427,"Perezia carthamoides","[0.5,0.99)",0.876106194690266,113,5391427,"Perezia carthamoides (D.Don) Hook. & Arn.","Perezia carthamoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_carthamoides"
"832",5391438,"Perezia lactucoides","[0,0.05)",0,37,5391438,"Perezia lactucoides (Vahl) Less.","Perezia lactucoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_lactucoides"
"833",5391447,"Perezia pinnatifida","[0.5,0.99)",0.971153846153846,104,5391447,"Perezia pinnatifida (Humb. & Bonpl.) Wedd.","Perezia pinnatifida","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_pinnatifida"
"834",5391464,"Calendula tripterocarpa","[0,0.05)",0,758,5391464,"Calendula tripterocarpa Rupr.","Calendula tripterocarpa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Calendula",6,7707728,220,414,3065,3104843,FALSE,"Magnoliopsida","Calendula_tripterocarpa"
"835",5391480,"Calendula officinalis","[0,0.05)",0.0053835800807537,20804,5391480,"Calendula officinalis L.","Calendula officinalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Calendula",6,7707728,220,414,3065,3104843,FALSE,"Magnoliopsida","Calendula_officinalis"
"836",5391599,"Chamaemelum nobile","[0,0.05)",0.0012827090815803,3898,5391599,"Chamaemelum nobile (L.) All.","Chamaemelum nobile","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chamaemelum",6,7707728,220,414,3065,8424370,FALSE,"Magnoliopsida","Chamaemelum_nobile"
"837",5391607,"Lepidophyllum cupressiforme","[0.05,0.1)",0.0625,32,5391607,"Lepidophyllum cupressiforme (Lam.) Cass.","Lepidophyllum cupressiforme","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Lepidophyllum",6,7707728,220,414,3065,3040563,FALSE,"Magnoliopsida","Lepidophyllum_cupressiforme"
"838",5391763,"Bidens cynapiifolia","[0.05,0.1)",0.0688405797101449,276,5391763,"Bidens cynapiifolia Kunth","Bidens cynapiifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_cynapiifolia"
"839",5391802,"Bidens aurea","[0,0.05)",0.000393313667649951,5085,5391802,"Bidens aurea (Aiton) Sherff","Bidens aurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_aurea"
"840",5391812,"Bidens reptans","[0,0.05)",0.029643073200242,1653,5391812,"Bidens reptans (L.) G.Don","Bidens reptans","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_reptans"
"841",5391813,"Bidens laevis","[0.05,0.1)",0.0845556514236411,2318,5391813,"Bidens laevis (L.) Britton, Sterns & Poggenb.","Bidens laevis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_laevis"
"842",5391845,"Bidens pilosa","[0,0.05)",0.0243055555555556,20448,5391845,"Bidens pilosa L.","Bidens pilosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_pilosa"
"843",5391862,"Bidens tripartita","[0,0.05)",1.69253423150483e-05,59083,5391862,"Bidens tripartita L.","Bidens tripartita","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_tripartita"
"844",5391954,"Bidens segetum","[0,0.05)",0.0459770114942529,174,5391954,"Bidens segetum C.Mart. ex Colla","Bidens segetum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_segetum"
"845",5392174,"Bidens frondosa","[0,0.05)",0,49771,5392174,"Bidens frondosa L.","Bidens frondosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_frondosa"
"846",5392200,"Pterocaulon balansae","[0,0.05)",0.0102564102564103,195,5392200,"Pterocaulon balansae Chodat","Pterocaulon balansae","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pterocaulon",6,7707728,220,414,3065,3106645,FALSE,"Magnoliopsida","Pterocaulon_balansae"
"847",5392203,"Pterocaulon lanatum","[0,0.05)",0,99,5392203,"Pterocaulon lanatum Kuntze","Pterocaulon lanatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pterocaulon",6,7707728,220,414,3065,3106645,FALSE,"Magnoliopsida","Pterocaulon_lanatum"
"848",5392214,"Pterocaulon cordobense","[0.05,0.1)",0.0923076923076923,65,5392214,"Pterocaulon cordobense Kuntze","Pterocaulon cordobense","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pterocaulon",6,7707728,220,414,3065,3106645,FALSE,"Magnoliopsida","Pterocaulon_cordobense"
"849",5392233,"Pterocaulon rugosum","[0,0.05)",0.028169014084507,142,5392233,"Pterocaulon rugosum (Vahl) Malme","Pterocaulon rugosum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pterocaulon",6,7707728,220,414,3065,3106645,FALSE,"Magnoliopsida","Pterocaulon_rugosum"
"850",5392236,"Pterocaulon virgatum","[0,0.05)",0.0333333333333333,510,5392236,"Pterocaulon virgatum (L.) DC.","Pterocaulon virgatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pterocaulon",6,7707728,220,414,3065,3106645,FALSE,"Magnoliopsida","Pterocaulon_virgatum"
"851",5392243,"Cichorium endivia","[0,0.05)",0,4165,5392243,"Cichorium endivia L.","Cichorium endivia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cichorium",6,7707728,220,414,3065,3106707,FALSE,"Magnoliopsida","Cichorium_endivia"
"852",5392252,"Cichorium intybus","[0,0.05)",0.000651795558082612,144217,5392252,"Cichorium intybus L.","Cichorium intybus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cichorium",6,7707728,220,414,3065,3106707,FALSE,"Magnoliopsida","Cichorium_intybus"
"853",5393103,"Arctium minus","[0,0.05)",0.000142645212826658,70104,5393103,"Arctium minus (Hill) Bernh.","Arctium minus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Arctium",6,7707728,220,414,3065,8106066,FALSE,"Magnoliopsida","Arctium_minus"
"854",5393265,"Oligactis sessiliflora","[0.5,0.99)",0.652173913043478,23,5393265,"Oligactis sessiliflora (Kunth) H.Rob. & Brettell","Oligactis sessiliflora","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Oligactis",6,7707728,220,414,3065,5393249,FALSE,"Magnoliopsida","Oligactis_sessiliflora"
"855",5393381,"Monactis pallatangensis","[0.99,1]",1,6,5393381,"Monactis pallatangensis (Hieron.) H.Rob.","Monactis pallatangensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Monactis",6,7707728,220,414,3065,3111819,FALSE,"Magnoliopsida","Monactis_pallatangensis"
"856",5393872,"Taraxacum erythrospermum","[0,0.05)",0.000544860152560843,5506,5393872,"Taraxacum erythrospermum Andrz. ex Besser","Taraxacum erythrospermum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Taraxacum",6,7707728,220,414,3065,7787708,FALSE,"Magnoliopsida","Taraxacum_erythrospermum"
"857",5393880,"Taraxacum gilliesii","[0,0.05)",0.0228136882129278,263,5393880,"Taraxacum gilliesii Hook. & Arn.","Taraxacum gilliesii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Taraxacum",6,7707728,220,414,3065,7787708,FALSE,"Magnoliopsida","Taraxacum_gilliesii"
"858",5394163,"Taraxacum officinale","[0,0.05)",0.0158319727070005,157403,5394163,"Taraxacum officinale Weber ex F.H.Wigg.","Taraxacum officinale","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Taraxacum",6,7707728,220,414,3065,7787708,FALSE,"Magnoliopsida","Taraxacum_officinale"
"859",5394841,"Hedypnois rhagadioloides","[0,0.05)",0,7965,5394841,"Hedypnois rhagadioloides (L.) F.W.Schmidt","Hedypnois rhagadioloides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hedypnois",6,7707728,220,414,3065,9392925,FALSE,"Magnoliopsida","Hedypnois_rhagadioloides"
"860",5394999,"Euryops pectinatus","[0,0.05)",0.0121951219512195,410,5394999,"Euryops pectinatus (L.) Cass.","Euryops pectinatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Euryops",6,7707728,220,414,3065,3117543,FALSE,"Magnoliopsida","Euryops_pectinatus"
"861",5395743,"Blumea riparia","[0,0.05)",0.00434782608695652,230,5395743,"Blumea riparia (Blume) DC.","Blumea riparia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Blumea",6,7707728,220,414,3065,3119250,FALSE,"Magnoliopsida","Blumea_riparia"
"862",5395907,"Elephantopus nudatus","[0,0.05)",0,308,5395907,"Elephantopus nudatus A.Gray","Elephantopus nudatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Elephantopus",6,7707728,220,414,3065,3119618,FALSE,"Magnoliopsida","Elephantopus_nudatus"
"863",5395928,"Elephantopus mollis","[0,0.05)",0.0320671883947318,5239,5395928,"Elephantopus mollis Kunth","Elephantopus mollis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Elephantopus",6,7707728,220,414,3065,3119618,FALSE,"Magnoliopsida","Elephantopus_mollis"
"864",5396551,"Tithonia rotundifolia","[0,0.05)",0.0404085257548845,2252,5396551,"Tithonia rotundifolia (Mill.) S.F.Blake","Tithonia rotundifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tithonia",6,7707728,220,414,3065,3122795,FALSE,"Magnoliopsida","Tithonia_rotundifolia"
"865",5396557,"Tithonia diversifolia","[0.05,0.1)",0.0622575640031032,5156,5396557,"Tithonia diversifolia (Hemsl.) A.Gray","Tithonia diversifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tithonia",6,7707728,220,414,3065,3122795,FALSE,"Magnoliopsida","Tithonia_diversifolia"
"866",5396560,"Tithonia tubaeformis","[0,0.05)",0.000836586726157278,3586,5396560,"Tithonia tubaeformis (Jacq.) Cass.","Tithonia tubaeformis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tithonia",6,7707728,220,414,3065,3122795,FALSE,"Magnoliopsida","Tithonia_tubaeformis"
"867",5398421,"Mikania micrantha","[0,0.05)",0.0178122169668914,9937,5398421,"Mikania micrantha Kunth","Mikania micrantha","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_micrantha"
"868",5398634,"Mikania cordata","[0,0.05)",0,509,5398634,"Mikania cordata (Burm.fil.) B.L.Rob.","Mikania cordata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_cordata"
"869",5398689,"Mikania cordifolia","[0,0.05)",0.0284399832705981,2391,5398689,"Mikania cordifolia (L.fil.) Willd.","Mikania cordifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_cordifolia"
"870",5398711,"Mikania lindbergii","[0,0.05)",0.0106382978723404,94,5398711,"Mikania lindbergii Baker","Mikania lindbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_lindbergii"
"871",5398714,"Mikania ternata","[0.1,0.5)",0.112903225806452,124,5398714,"Mikania ternata (Vell.) B.L.Rob.","Mikania ternata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_ternata"
"872",5398743,"Mikania vitifolia","[0.05,0.1)",0.0751173708920188,213,5398743,"Mikania vitifolia DC.","Mikania vitifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_vitifolia"
"873",5398786,"Mikania banisteriae","[0.1,0.5)",0.182278481012658,1185,5398802,"Mikania hirsutissima (Rusby) Buchtien","Mikania hirsutissima","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,TRUE,"Magnoliopsida","Mikania_hirsutissima"
"874",5398828,"Mikania scandens","[0,0.05)",0,8455,5398828,"Mikania scandens (L.) Willd.","Mikania scandens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania",6,7707728,220,414,3065,7722389,FALSE,"Magnoliopsida","Mikania_scandens"
"875",5399359,"Lychnophora granmogolensis","[0,0.05)",0,105,5399359,"Lychnophora granmogolensis (Duarte) D.J.N.Hind","Lychnophora granmogolensis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Lychnophora",6,7707728,220,414,3065,3129976,FALSE,"Magnoliopsida","Lychnophora_granmogolensis"
"876",5399434,"Schizotrichia jelskii","[0.5,0.99)",0.5,6,5399434,"Schizotrichia jelskii (Hieron.) Strother ex Loockerman, B.L.Turner & R.K.Jansen","Schizotrichia jelskii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Schizotrichia",6,7707728,220,414,3065,3130191,FALSE,"Magnoliopsida","Schizotrichia_jelskii"
"877",5399447,"Microseris pygmaea","[0.05,0.1)",0.0526315789473684,19,5399447,"Microseris pygmaea D.Don","Microseris pygmaea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Microseris",6,7707728,220,414,3065,3130201,FALSE,"Magnoliopsida","Microseris_pygmaea"
"878",5400009,"Erato vulcanica","[0.5,0.99)",0.786407766990291,309,5400009,"Erato vulcanica (Klatt) H.Rob.","Erato vulcanica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erato",6,7707728,220,414,3065,3132076,FALSE,"Magnoliopsida","Erato_vulcanica"
"879",5400010,"Erato sodiroi","[0.1,0.5)",0.444444444444444,18,5400010,"Erato sodiroi (Hieron) H.Rob.","Erato sodiroi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erato",6,7707728,220,414,3065,3132076,FALSE,"Magnoliopsida","Erato_sodiroi"
"880",5400012,"Erato polymnioides","[0.5,0.99)",0.667883211678832,274,5400012,"Erato polymnioides DC.","Erato polymnioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erato",6,7707728,220,414,3065,3132076,FALSE,"Magnoliopsida","Erato_polymnioides"
"881",5400111,"Tilesia baccata","[0.05,0.1)",0.060298826040555,1874,5400111,"Tilesia baccata (L.) Pruski","Tilesia baccata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tilesia",6,7707728,220,414,3065,3132362,FALSE,"Magnoliopsida","Tilesia_baccata"
"882",5400130,"Schizoptera peduncularis","[0.1,0.5)",0.25,8,5400130,"Schizoptera peduncularis (Benth.) S.F.Blake","Schizoptera peduncularis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Schizoptera",6,7707728,220,414,3065,3132490,FALSE,"Magnoliopsida","Schizoptera_peduncularis"
"883",5400613,"Ageratina adenophora","[0,0.05)",0.000845002414292612,8284,5400613,"Ageratina adenophora (Spreng.) R.M.King & H.Rob.","Ageratina adenophora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ageratina",6,7707728,220,414,3065,5400194,FALSE,"Magnoliopsida","Ageratina_adenophora"
"884",5400848,"Isocarpha oppositifolia","[0,0.05)",0.00610997963340122,491,5400848,"Isocarpha oppositifolia (L.) Cass.","Isocarpha oppositifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Isocarpha",6,7707728,220,414,3065,7501114,FALSE,"Magnoliopsida","Isocarpha_oppositifolia"
"885",5401028,"Hyalis argentea","[0.5,0.99)",0.837535014005602,357,5401028,"Hyalis argentea D.Don ex Hook. & Arn.","Hyalis argentea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hyalis",6,7707728,220,414,3065,2743569,FALSE,"Magnoliopsida","Hyalis_argentea"
"886",5401081,"Albertinia brasiliensis","[0,0.05)",0.0112359550561798,178,5401081,"Albertinia brasiliensis Spreng.","Albertinia brasiliensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Albertinia",6,7707728,220,414,3065,3134476,FALSE,"Magnoliopsida","Albertinia_brasiliensis"
"887",5401508,"Emilia fosbergii","[0,0.05)",0.0217213114754098,4880,5401508,"Emilia fosbergii Nicolson","Emilia fosbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Emilia",6,7707728,220,414,3065,3137995,FALSE,"Magnoliopsida","Emilia_fosbergii"
"888",5401673,"Ageratum conyzoides","[0,0.05)",0.0347819036808821,12334,5401673,"Ageratum conyzoides L.","Ageratum conyzoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ageratum",6,7707728,220,414,3065,3138550,FALSE,"Magnoliopsida","Ageratum_conyzoides"
"889",5401760,"Ageratum houstonianum","[0,0.05)",0.00408116341898028,17397,5401760,"Ageratum houstonianum Mill.","Ageratum houstonianum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ageratum",6,7707728,220,414,3065,3138550,FALSE,"Magnoliopsida","Ageratum_houstonianum"
"890",5401836,"Helenium amarum","[0,0.05)",0,11300,5401836,"Helenium amarum (Raf.) H.Rock","Helenium amarum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Helenium",6,7707728,220,414,3065,5401814,FALSE,"Magnoliopsida","Helenium_amarum"
"891",5401971,"Heterotheca subaxillaris","[0,0.05)",0.00454583023390363,12099,5401971,"Heterotheca subaxillaris (Lam.) Britton & Rusby","Heterotheca subaxillaris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Heterotheca",6,7707728,220,414,3065,3139349,FALSE,"Magnoliopsida","Heterotheca_subaxillaris"
"892",5402106,"Ameghinoa patagonica","[0.1,0.5)",0.333333333333333,21,5402106,"Ameghinoa patagonica Speg.","Ameghinoa patagonica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ameghinoa",6,7707728,220,414,3065,3139754,FALSE,"Magnoliopsida","Ameghinoa_patagonica"
"893",5402134,"Simsia foetida","[0,0.05)",0,424,5402134,"Simsia foetida (Cav.) S.F.Blake","Simsia foetida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Simsia",6,7707728,220,414,3065,3139975,FALSE,"Magnoliopsida","Simsia_foetida"
"894",5402140,"Simsia dombeyana","[0.1,0.5)",0.133802816901408,142,5402140,"Simsia dombeyana DC.","Simsia dombeyana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Simsia",6,7707728,220,414,3065,3139975,FALSE,"Magnoliopsida","Simsia_dombeyana"
"895",5402153,"Simsia fruticulosa","[0.5,0.99)",0.85,60,5402153,"Simsia fruticulosa (Spreng.) S.F.Blake","Simsia fruticulosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Simsia",6,7707728,220,414,3065,3139975,FALSE,"Magnoliopsida","Simsia_fruticulosa"
"896",5402208,"Jungia polita","[0.1,0.5)",0.340425531914894,141,5402208,"Jungia polita Griseb.","Jungia polita","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Jungia",6,7707728,220,414,3065,8400001,FALSE,"Magnoliopsida","Jungia_polita"
"897",5402211,"Jungia floribunda","[0,0.05)",0.04,150,5402211,"Jungia floribunda Less.","Jungia floribunda","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Jungia",6,7707728,220,414,3065,8400001,FALSE,"Magnoliopsida","Jungia_floribunda"
"898",5402363,"Dimorphotheca pluvialis","[0,0.05)",0.0019358407079646,3616,5402363,"Dimorphotheca pluvialis (L.) Moench","Dimorphotheca pluvialis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Dimorphotheca",6,7707728,220,414,3065,3140763,FALSE,"Magnoliopsida","Dimorphotheca_pluvialis"
"899",5402478,"Chaetanthera villosa","[0.1,0.5)",0.15,60,5402478,"Chaetanthera villosa D.Don","Chaetanthera villosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_villosa"
"900",5402490,"Chaetanthera elegans","[0.1,0.5)",0.238095238095238,21,5402500,"Chaetanthera brachylepis Phil.","Chaetanthera brachylepis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,TRUE,"Magnoliopsida","Chaetanthera_brachylepis"
"901",5402498,"Chaetanthera kalinae","[0.99,1]",1,1,5402498,"Chaetanthera kalinae A.M.R.Davies","Chaetanthera kalinae","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_kalinae"
"902",5402502,"Chaetanthera moenchioides","[0.1,0.5)",0.243478260869565,115,5402502,"Chaetanthera moenchioides Less.","Chaetanthera moenchioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_moenchioides"
"903",5402505,"Chaetanthera glabrata","[0.1,0.5)",0.271428571428571,70,5402505,"Chaetanthera glabrata (DC.) F.Meigen","Chaetanthera glabrata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_glabrata"
"904",5402506,"Chaetanthera perpusilla","[0.99,1]",1,7,5402506,"Chaetanthera perpusilla (Wedd.) Anderb. & S.E.Freire","Chaetanthera perpusilla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_perpusilla"
"905",5402508,"Chaetanthera flabellifolia","[0.99,1]",1,9,5402508,"Chaetanthera flabellifolia Cabrera","Chaetanthera flabellifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_flabellifolia"
"906",5402509,"Chaetanthera splendens","[0.5,0.99)",0.75,4,5402509,"Chaetanthera splendens (J.Rémy) B.L.Rob.","Chaetanthera splendens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_splendens"
"907",5402512,"Chaetanthera incana","[0,0.05)",0,14,5402512,"Chaetanthera incana Poepp. ex Less.","Chaetanthera incana","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_incana"
"908",5402519,"Chaetanthera renifolia","[0.5,0.99)",0.857142857142857,7,5402519,"Chaetanthera renifolia (J.Rémy) Cabrera","Chaetanthera renifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_renifolia"
"909",5402521,"Chaetanthera ciliata","[0,0.05)",0.0165289256198347,121,5402521,"Chaetanthera ciliata Ruiz & Pav.","Chaetanthera ciliata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_ciliata"
"910",5402523,"Chaetanthera australis","[0,0.05)",0,2,5402523,"Chaetanthera australis Cabrera","Chaetanthera australis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_australis"
